0.4663318913052308, 18.149162973774757
69.15939065966211, 18.313643764589333
129.2924928469431, 18.644028053683495
150.80699128986885, 19.030372169734267
189.47301861639085, 19.30590318212236
223.95786678188847, 20.354991858951728
259.0117979333859, 25.38197060791763
294.40559809041054, 32.78463370552063
341.86869990884156, 34.55171541635271
380.2106660905582, 32.562059026551935
409.850404944699, 29.743833616996614
448.13704361388784, 27.36743791462701
490.8103636334895, 25.653944851643228
529.2629848402617, 24.437767086980116
559.1714573266802, 23.497989767044828
601.9791441624204, 22.723720748871052
640.5424203942482, 22.281021609345604
679.113600556437, 21.893570943044274
713.4245622539904, 21.72719320894303
747.7276200211827, 21.505567001617667
803.4977526491343, 21.33879407099837
859.2678852770857, 21.17202114037907
927.9293283239981, 21.115508038297175
1013.7502041848679, 21.00343030577672
1082.4195511621415, 21.002165676918946
1262.6765869774847, 20.998846026167282
1455.8170292814277, 21.050537730728898
1636.0503533056876, 20.88147266030488
1829.1591798881864, 20.71217047197003
1987.9254290516865, 20.488252124839946
2155.306962308791, 20.485169591999117
2301.1977089140532, 20.261488362779865
2490.014701310472, 20.09226521374862
2713.174271125889, 19.977658223512613
2859.0729216615114, 19.80922546751748
3004.987380057857, 19.751289657970585
