52.12839591624834, 0.0036194266597450175
1086.9094999134795, 0.03363615389052316
1435.802041875757, 0.07594739574320819
1686.2779027513407, 0.11649074234296591
4290.534694583837, 0.13250273980504124
5815.019899636614, 0.15197554363500027
7538.06887004672, 0.18908115590932684
9262.631943242774, 0.23852165887985233
10691.94497317875, 0.282658476091596
12564.45751860183, 0.3373940128049836
14090.024225644574, 0.3656774528465132
16058.790448174423, 0.4045596123896868
18074.493857068694, 0.4258233835150257
20187.09984426371, 0.4365201591970929
22397.689911749436, 0.4454605756474592
22727.54801868835, 0.33270462017650115
22864.898771413737, 0.25165541904597105
22856.895656688004, 0.1864567110803484
22798.49454922997, 0.11068235565553441
22792.221837688183, 0.05958066562842479
22883.933206437097, 0.006722616369614132
25190.99325142758, 0.0015717828920805421
27548.018688354383, 0.0034723423891099836
30641.11437965045, 0.0018919074811097891
