-0.52524275199562, 310.85271317829455
27.96226545492243, 312.48062015503876
49.23459691074322, 317.3643410852713
112.99630256746946, 334.18604651162786
169.6672310722555, 349.37984496124034
240.6717578354469, 361.86046511627904
322.38847230381145, 373.7984496124031
436.2141055323266, 385.19379844961236
553.6335049587062, 395.50387596899225
710.2940668302292, 405.27131782945736
877.7082829399772, 412.86821705426354
1020.2011126853035, 418.83720930232556
1141.3525000863883, 422.63565891472865
1262.5177096651578, 425.8914728682171
1326.6802584747225, 426.9767441860465
1348.0908117073843, 426.4341085271318
1391.133073015654, 416.66666666666663
1434.2720895677114, 403.1007751937984
1477.4111061197693, 389.5348837209302
1541.988320259857, 374.3410852713178
1610.1178340647568, 359.6899224806201
1674.5982929610557, 348.29457364341084
1764.041604754829, 336.8992248062016
1853.4158056601816, 328.2170542635659
1953.4883720930231, 319.5348837209302
2078.440858357234, 314.1085271317829
2085.490168976122, 317.3643410852713
2121.1652095787695, 316.8217054263566
2203.2413006669203, 314.65116279069764
2324.517087667162, 313.5658914728682
2342.347696879643, 313.5658914728682
2352.659041431977, 328.75968992248056
2359.6807076954974, 333.1007751937984
2452.441342133453, 331.47286821705427
2545.2157987490928, 329.30232558139534
