9.448777973640972, 99999.13377539662
1335.4272869412312, 99816.79349638568
1341.7368669522323, 100145.9588456691
1354.2105012408667, 96183.84750982081
1363.5137534811404, 91562.10613850065
1378.9394812180851, 81328.96178650162
1397.5355910033913, 71755.44746997449
1416.0589379220141, 59871.7121362398
1443.947905252353, 45346.42487450571
1468.8743844391415, 36762.139055035586
1490.6824550537713, 29168.381069527517
1521.949698337282, 21903.355321001203
1556.408113059635, 15958.022755720347
1603.4960824992309, 11001.052462893102
1660.0640139981897, 7032.8775548212
1707.23514099971, 4716.15985308832
1785.9229839705135, 3055.174176112123
1877.2195922680794, 1722.4876238159923
1949.639434008844, 1052.4628931035404
2075.612745628814, 705.1068271492113
2094.468722795134, 99382.3818577919
2541.721274909371, 99650.9114848389
