-55.487053020962776, 0.3972630891452572
0, 0.34018264840182644
0, 0.2511415525114155
0, 0.1689497716894977
0, 0.10730593607305933
110.97410604192373, 0.015976104814508174
0, 0.136986301369863
221.94821208384747, 0.21460061145550052
554.8705302096168, 0.3173234464469705
998.7669543773136, 0.3789447606821726
2163.9950678175082, 0.4359632676272035
3773.1196054254015, 0.47469441300834975
5881.627620221949, 0.48600296156163253
7879.161528976572, 0.48818472036890015
10098.643649815043, 0.4926383235083807
11929.716399506782, 0.494828527833612
13594.327990135633, 0.4947440726539758
13649.815043156595, 0.4079832666137414
13816.27620221948, 0.49016660191769557
14315.659679408134, 0.4650271101126632
14482.120838471023, 0.3988086189325991
14815.043156596788, 0.33714789228023345
15147.965474722561, 0.2595054304680506
15813.810110974104, 0.17727986757427827
16979.0382244143, 0.11101070328643253
19254.007398273734, 0.06979939079663755
23526.510480887788, 0.06045020241091387
27133.168927250306, 0.06026721618836883
30961.77558569666, 0.055506759229543456
34512.94697903822, 0.05532658817965297
38064.11837237977, 0.05514641712976248
41393.34155363748, 0.054977506770490125
44334.155363748454, 0.054828302619799596
